frame	prob	informative
0	0.0005161771550774574	False
1	0.0007410316029563546	False
2	0.0006703452090732753	False
3	0.000755505810957402	False
4	0.0009708177531138062	False
5	0.0010152835166081786	False
6	0.0008506734156981111	False
7	0.0004740152508020401	False
8	0.00062461820198223	False
9	0.0006161616183817387	False
10	0.0006023994646966457	False
11	0.0007165540591813624	False
12	0.0007673684740439057	False
13	0.0007991286111064255	False
14	0.0011000396916642785	False
15	0.0010699628619477153	False
16	0.0011170905781909823	False
17	0.0011982388095930219	False
18	0.0014926610747352242	False
19	0.0011448286240920424	False
20	0.002065283013507724	False
21	0.0020419589709490538	False
22	0.0030699598137289286	False
23	0.0017065525753423572	False
24	0.002618738915771246	False
25	0.0019723677542060614	False
26	0.002837998094037175	False
27	0.002408582717180252	False
28	0.0033894621301442385	False
29	0.00415657926350832	False
30	0.006123347673565149	False
31	0.011808679439127445	False
32	0.023748060688376427	False
33	0.015444949269294739	False
34	0.027643760666251183	False
35	0.028538336977362633	False
36	0.026369422674179077	False
37	0.03678479418158531	False
38	0.048809219151735306	False
39	0.028010839596390724	False
40	0.04189146310091019	False
41	0.025613216683268547	False
42	0.041268330067396164	False
43	0.07205157727003098	False
44	0.10103950649499893	False
45	0.03349614888429642	False
46	0.02130257897078991	False
47	0.03276193141937256	False
48	0.011887147091329098	False
49	0.008411017246544361	False
50	0.011743422597646713	False
51	0.006416209973394871	False
52	0.012038449756801128	False
53	0.014592847786843777	False
54	0.01905970275402069	False
55	0.01674271933734417	False
56	0.02819894254207611	False
57	0.023508355021476746	False
58	0.02324768342077732	False
59	0.019355857744812965	False
60	0.03386835381388664	False
61	0.06257962435483932	False
62	0.03838059678673744	False
63	0.028967728838324547	False
64	0.08712095022201538	False
65	0.03615330159664154	False
66	0.09273355454206467	False
67	0.05758821964263916	False
68	0.13859687745571136	False
69	0.17714889347553253	False
70	0.18181417882442474	False
71	0.12745139002799988	False
72	0.2950166165828705	False
73	0.2751457989215851	False
74	0.6723179817199707	True
75	0.20907631516456604	False
76	0.7616705298423767	True
77	0.2553965747356415	False
78	0.11385233700275421	False
79	0.17778393626213074	False
80	0.011003032326698303	False
81	0.006520777940750122	False
82	0.006934299599379301	False
83	0.009329001419246197	False
