frame	prob	informative
0	0.6393230557441711	True
1	0.7010921835899353	True
2	0.7479566931724548	True
3	0.72007155418396	True
4	0.8028345108032227	True
5	0.741755485534668	True
6	0.8303408622741699	True
7	0.9011139273643494	True
8	0.9624215960502625	True
9	0.889229953289032	True
10	0.8118597865104675	True
11	0.780072808265686	True
12	0.8421708941459656	True
13	0.9531291127204895	True
14	0.9871599078178406	True
15	0.946847140789032	True
16	0.9694002270698547	True
17	0.8654953241348267	True
18	0.8950724005699158	True
19	0.9160701632499695	True
20	0.9054868817329407	True
21	0.9254140853881836	True
22	0.8884954452514648	True
23	0.9179177284240723	True
24	0.7768711447715759	True
25	0.7263235449790955	True
26	0.8789047598838806	True
27	0.8776963353157043	True
28	0.8757948279380798	True
29	0.965803325176239	True
30	0.9743906259536743	True
31	0.9723488688468933	True
32	0.9098076820373535	True
33	0.8697870373725891	True
34	0.319733589887619	False
35	0.004234851337969303	False
36	0.003649432910606265	False
37	0.0032028257846832275	False
38	0.005197638180106878	False
39	0.003494929987937212	False
40	0.0045394995249807835	False
41	0.0037804841995239258	False
42	0.004728381987661123	False
43	0.0047499570064246655	False
44	0.008556293323636055	False
45	0.6511945724487305	True
46	0.9344286918640137	True
47	0.9604887962341309	True
48	0.9935111999511719	True
49	0.9914919137954712	True
50	0.9913169741630554	True
51	0.9874691963195801	True
52	0.965093731880188	True
53	0.9547057151794434	True
54	0.9728410840034485	True
55	0.9404536485671997	True
56	0.8721256256103516	True
57	0.8783289194107056	True
58	0.8347669839859009	True
59	0.9207531213760376	True
60	0.8689346313476562	True
61	0.9343273043632507	True
62	0.8329974412918091	True
63	0.5170249342918396	True
64	0.49221286177635193	False
65	0.013077795505523682	False
66	0.005107277538627386	False
67	0.004469267558306456	False
68	0.004059171304106712	False
69	0.005497918929904699	False
70	0.00411364808678627	False
71	0.006392776966094971	False
72	0.004500222858041525	False
73	0.004777054768055677	False
74	0.007650000508874655	False
75	0.2375343292951584	False
76	0.5243476629257202	True
77	0.912528932094574	True
78	0.8380439877510071	True
79	0.8830701112747192	True
80	0.9442602396011353	True
81	0.9010610580444336	True
82	0.9028274416923523	True
83	0.8708469271659851	True
84	0.8300313353538513	True
85	0.8044646382331848	True
86	0.6208902597427368	True
87	0.45294472575187683	False
88	0.24904373288154602	False
89	0.47207775712013245	False
90	0.6386428475379944	True
91	0.6985459327697754	True
92	0.8350047469139099	True
93	0.8898812532424927	True
94	0.9825828671455383	True
95	0.9721660017967224	True
96	0.9915311932563782	True
97	0.9823572039604187	True
98	0.9761180281639099	True
99	0.9345502853393555	True
100	0.9696812033653259	True
101	0.9754844903945923	True
102	0.983914852142334	True
103	0.9748721122741699	True
104	0.9381910562515259	True
105	0.9532963633537292	True
106	0.9476224780082703	True
107	0.9739032983779907	True
108	0.9758782386779785	True
109	0.9713004231452942	True
110	0.9946800470352173	True
111	0.9872190356254578	True
112	0.9941633343696594	True
113	0.9855642318725586	True
114	0.9817129969596863	True
115	0.9898080825805664	True
116	0.9628311991691589	True
117	0.9900693893432617	True
118	0.30446112155914307	False
119	0.003123249625787139	False
120	0.0033558474387973547	False
121	0.003919766750186682	False
122	0.003756226971745491	False
123	0.004426254890859127	False
