frame	prob	informative
0	0.0013246333692222834	False
1	0.0011629683431237936	False
2	0.0010590821038931608	False
3	0.0009799314429983497	False
4	0.0010225874138996005	False
5	0.001309558399952948	False
6	0.0012420741841197014	False
7	0.001060457550920546	False
8	0.0011140299029648304	False
9	0.0009635630995035172	False
10	0.0011833988828584552	False
11	0.001898066489957273	False
12	0.0022293224465101957	False
13	0.00157350383233279	False
14	0.001306927646510303	False
15	0.0013045445084571838	False
16	0.001162289991043508	False
17	0.00126904365606606	False
18	0.0011223616311326623	False
19	0.0010250331833958626	False
20	0.0016287884209305048	False
21	0.0009291484020650387	False
22	0.0015635201707482338	False
23	0.001220436068251729	False
24	0.001687378971837461	False
25	0.0015384061262011528	False
26	0.0018536907155066729	False
27	0.0021104232873767614	False
28	0.0016750928480178118	False
29	0.0014168560737743974	False
30	0.0013785058399662375	False
31	0.001700777211226523	False
32	0.0016291954088956118	False
33	0.001969850156456232	False
34	0.001979680499061942	False
35	0.0019272873178124428	False
36	0.0016466781962662935	False
37	0.0021689292043447495	False
38	0.00225427164696157	False
39	0.0014571209903806448	False
40	0.0014275035355240107	False
41	0.001408699550665915	False
42	0.002715224167332053	False
43	0.001621249015443027	False
44	0.0022928277030587196	False
45	0.002255247673019767	False
46	0.0022881198674440384	False
47	0.0022981991060078144	False
48	0.002126415027305484	False
49	0.0025683389976620674	False
50	0.002723125973716378	False
51	0.0019050881965085864	False
52	0.0033760571386665106	False
53	0.0025128584820777178	False
54	0.0028702483978122473	False
55	0.003328582737594843	False
56	0.0026939748786389828	False
57	0.003918117377907038	False
58	0.0037807428743690252	False
59	0.003627493279054761	False
60	0.0049312422052025795	False
61	0.003802644554525614	False
62	0.005215393379330635	False
63	0.010618737898766994	False
64	0.00583537807688117	False
65	0.0038891152944415808	False
66	0.006329306401312351	False
67	0.004784833639860153	False
68	0.0039031864143908024	False
69	0.004701573401689529	False
70	0.00519377738237381	False
71	0.005916360300034285	False
72	0.005755201913416386	False
73	0.006084580905735493	False
74	0.007257124874740839	False
75	0.0070795342326164246	False
76	0.00886429101228714	False
77	0.00870275404304266	False
78	0.006712434347718954	False
79	0.006434971000999212	False
80	0.006238432135432959	False
81	0.005503691267222166	False
82	0.0060022552497684956	False
83	0.00602031871676445	False
84	0.008649288676679134	False
85	0.009882241487503052	False
86	0.012379898689687252	False
87	0.009730090387165546	False
88	0.011220005340874195	False
89	0.011868375353515148	False
90	0.010533628053963184	False
91	0.00834715273231268	False
92	0.014041316695511341	False
93	0.008225761353969574	False
94	0.008946274407207966	False
95	0.005698864348232746	False
96	0.004690588917583227	False
97	0.002745154546573758	False
98	0.003231104463338852	False
99	0.00313512422144413	False
100	0.00535925617441535	False
101	0.003094589803367853	False
102	0.005041541066020727	False
103	0.004248141776770353	False
104	0.004227852448821068	False
105	0.00436234287917614	False
106	0.005909769330173731	False
107	0.0039848084561526775	False
108	0.005284133832901716	False
109	0.004278696607798338	False
110	0.004013719968497753	False
111	0.0037755414377897978	False
112	0.005237209144979715	False
113	0.004900822881609201	False
114	0.006957501173019409	False
115	0.005457076244056225	False
116	0.008892915211617947	False
117	0.007080188486725092	False
118	0.010362333618104458	False
119	0.006981246173381805	False
120	0.005909268744289875	False
121	0.005653108935803175	False
122	0.00495909946039319	False
123	0.003737198654562235	False
124	0.003175634192302823	False
125	0.0025399900041520596	False
126	0.0023971640039235353	False
127	0.0015879655256867409	False
128	0.001194629818201065	False
129	0.0018317386275157332	False
130	0.002121086698025465	False
131	0.001399106695316732	False
132	0.00119108147919178	False
133	0.0009014520910568535	False
134	0.0008851437014527619	False
135	0.0007887723040767014	False
136	0.001153353019617498	False
137	0.0013335017720237374	False
138	0.0016028853133320808	False
139	0.0013729570200666785	False
140	0.0017051665345206857	False
141	0.0013950191205367446	False
142	0.0011354804737493396	False
143	0.0009952518157660961	False
144	0.001516006188467145	False
145	0.0014331821585074067	False
146	0.0019404651829972863	False
147	0.0014660338638350368	False
148	0.0016824124613776803	False
149	0.001947470591403544	False
150	0.0028354644309729338	False
151	0.0019218840170651674	False
152	0.0017870335141196847	False
153	0.001883009448647499	False
154	0.0021180403418838978	False
155	0.0034239136148244143	False
156	0.003878142684698105	False
157	0.004296453669667244	False
158	0.0035875446628779173	False
159	0.0037662566173821688	False
160	0.003214712953194976	False
161	0.0022376913111656904	False
162	0.0036812368780374527	False
163	0.004473445937037468	False
164	0.004666841123253107	False
165	0.005596403032541275	False
166	0.002760659670457244	False
167	0.005229981616139412	False
168	0.004821873735636473	False
169	0.00288041471503675	False
170	0.0026855729520320892	False
171	0.0025597931817173958	False
172	0.0012852452928200364	False
173	0.0012136006262153387	False
174	0.0011596082476899028	False
175	0.0008558378904126585	False
176	0.001469727954827249	False
177	0.0017371807480230927	False
178	0.0009882338345050812	False
179	0.0010560747468844056	False
180	0.0010501946089789271	False
181	0.0010838358430191875	False
182	0.0010503273224458098	False
183	0.001043980591930449	False
184	0.0006703210528939962	False
185	0.0008427756256423891	False
186	0.0006857998087070882	False
187	0.0009652254520915449	False
188	0.000945257197599858	False
189	0.0011386870173737407	False
190	0.0009684787946753204	False
191	0.0007823860505595803	False
192	0.0011753933504223824	False
193	0.0010483382502570748	False
194	0.0010436943266540766	False
195	0.001077952329069376	False
196	0.000983711681328714	False
197	0.0008783521479927003	False
198	0.0009888038039207458	False
199	0.001265410683117807	False
200	0.0009840356651693583	False
201	0.000865762063767761	False
202	0.0011001551756635308	False
203	0.0009887098567560315	False
204	0.0013551617739722133	False
205	0.0009272388997487724	False
206	0.000916154240258038	False
207	0.0011941095581278205	False
208	0.0011040663812309504	False
209	0.0010259362170472741	False
210	0.0011141792638227344	False
211	0.0013971129665151238	False
212	0.0014030676102265716	False
213	0.0008084350265562534	False
214	0.001296785194426775	False
215	0.0014766815584152937	False
216	0.0014426448615267873	False
217	0.0017427478451281786	False
218	0.0026438869535923004	False
219	0.0017811661818996072	False
220	0.002003455301746726	False
221	0.0020969007164239883	False
222	0.001449615228921175	False
223	0.0017063437262549996	False
224	0.001831542351283133	False
225	0.0018147937953472137	False
226	0.002435317961499095	False
227	0.0026022307574748993	False
228	0.002420340897515416	False
229	0.0028943566139787436	False
230	0.002599777188152075	False
231	0.001951398327946663	False
232	0.002448847983032465	False
233	0.0024425878655165434	False
234	0.002685920102521777	False
235	0.0036320481449365616	False
236	0.004679583944380283	False
237	0.003331099869683385	False
238	0.0034964599180966616	False
239	0.003827968379482627	False
240	0.003269956214353442	False
241	0.0024033011868596077	False
242	0.0024097084533423185	False
243	0.0023722853511571884	False
244	0.002417920855805278	False
245	0.0022641588002443314	False
246	0.003925053868442774	False
247	0.0035057321656495333	False
248	0.00327863241545856	False
249	0.004889045376330614	False
250	0.00453089689835906	False
251	0.004859123378992081	False
252	0.0046341377310454845	False
253	0.004371356219053268	False
254	0.002807098673656583	False
255	0.002947788219898939	False
256	0.004886548966169357	False
257	0.0027929339557886124	False
258	0.0031468577217310667	False
259	0.006160872522741556	False
260	0.005536399316042662	False
261	0.004214535001665354	False
262	0.003700328292325139	False
263	0.002704577287659049	False
264	0.003130356315523386	False
265	0.003796932054683566	False
266	0.0032807111274451017	False
267	0.005803607404232025	False
268	0.003936747554689646	False
269	0.003510905895382166	False
270	0.0035719822626560926	False
271	0.0037765675224363804	False
272	0.003518270794302225	False
273	0.004418286960572004	False
274	0.004692834801971912	False
275	0.004465271253138781	False
276	0.005261915735900402	False
277	0.004922050982713699	False
278	0.005753939505666494	False
279	0.0037177365738898516	False
280	0.0058837695978581905	False
281	0.0063743144273757935	False
282	0.00747964670881629	False
