frame	prob
0	0.020929336547851562
1	0.01984569802880287
2	0.03333797678351402
3	0.048498284071683884
4	0.06562422960996628
5	0.05608725547790527
6	0.03934095427393913
7	0.031118785962462425
8	0.05735592171549797
9	0.06117144227027893
10	0.03352750465273857
11	0.04849972948431969
12	0.10527292639017105
13	0.022727319970726967
14	0.024963533505797386
15	0.029691195115447044
16	0.02393392100930214
17	0.03045552968978882
18	0.029864076524972916
19	0.031206971034407616
20	0.03212127089500427
21	0.024950290098786354
22	0.04421417787671089
23	0.06411191076040268
24	0.03813086077570915
25	0.06737364828586578
26	0.16679611802101135
27	0.10533137619495392
28	0.1406276673078537
29	0.1865544617176056
30	0.17315883934497833
31	0.16179293394088745
32	0.047290872782468796
33	0.04820660874247551
34	0.18362170457839966
35	0.3251260817050934
36	0.32825967669487
37	0.45014896988868713
38	0.2632690370082855
39	0.29619187116622925
40	0.3357720375061035
41	0.3540504276752472
42	0.55720454454422
43	0.46088695526123047
44	0.6636633276939392
45	0.4321375787258148
46	0.42397794127464294
47	0.34132668375968933
48	0.45131704211235046
49	0.20996211469173431
50	0.33409586548805237
51	0.33571478724479675
52	0.23048682510852814
53	0.26665958762168884
54	0.26403510570526123
55	0.24292199313640594
56	0.45838814973831177
57	0.5140754580497742
58	0.4874618649482727
59	0.5093832015991211
60	0.6022921800613403
61	0.4786132872104645
62	0.6701543927192688
63	0.7737255096435547
64	0.4994604289531708
65	0.644047737121582
66	0.6173273324966431
67	0.555142343044281
68	0.42655834555625916
69	0.6402809023857117
70	0.6963086724281311
71	0.47012853622436523
72	0.39799562096595764
73	0.533417820930481
74	0.5359994173049927
75	0.5874258279800415
76	0.7717552185058594
77	0.7003525495529175
78	0.8260567784309387
79	0.6534725427627563
80	0.6392554640769958
81	0.6212629675865173
82	0.6678149104118347
83	0.8481235504150391
84	0.7755820751190186
85	0.7456883788108826
86	0.7405667901039124
87	0.6320325136184692
88	0.5652448534965515
89	0.7297635078430176
90	0.8757114410400391
91	0.939801812171936
92	0.9031211137771606
93	0.7560293078422546
94	0.6994553804397583
95	0.8169971704483032
96	0.6124676465988159
97	0.7721770405769348
98	0.5603667497634888
99	0.7173993587493896
100	0.8126742243766785
101	0.43138599395751953
102	0.0684913694858551
103	0.07259643077850342
104	0.05617103725671768
105	0.06461556255817413
106	0.0511348620057106
107	0.39231035113334656
108	0.6635574698448181
109	0.4105754792690277
110	0.35611462593078613
111	0.667901337146759
112	0.7444581389427185
113	0.4418952167034149
114	0.5422672629356384
115	0.4518912434577942
116	0.3951960504055023
117	0.48692914843559265
118	0.5481525659561157
119	0.5646883845329285
120	0.5636658072471619
121	0.3042128384113312
122	0.2637333869934082
123	0.4799102246761322
124	0.47673508524894714
125	0.5390594601631165
126	0.8710519075393677
127	0.7406505942344666
128	0.7986950874328613
129	0.8278595209121704
130	0.5497076511383057
131	0.6238526105880737
132	0.6891087293624878
133	0.7334940433502197
134	0.7891387939453125
135	0.8091873526573181
136	0.5953398942947388
137	0.38007983565330505
138	0.19350099563598633
139	0.6679665446281433
140	0.385436087846756
141	0.2185625582933426
142	0.6771594882011414
143	0.504119873046875
144	0.8442635536193848
145	0.5987851023674011
146	0.6752483248710632
147	0.6017723679542542
148	0.7557821869850159
149	0.5645694136619568
150	0.7397500276565552
151	0.7598488926887512
152	0.5070727467536926
153	0.537316083908081
154	0.5482905507087708
155	0.6622220277786255
156	0.8088016510009766
157	0.6826314330101013
158	0.5636168718338013
159	0.33761492371559143
160	0.02379739284515381
161	0.010717038996517658
162	0.01039735134691
163	0.009963436983525753
164	0.017951518297195435
165	0.013477332890033722
