frame	prob
0	0.4251862168312073
1	0.3694958984851837
2	0.38880547881126404
3	0.24473214149475098
4	0.10605986416339874
5	0.17739026248455048
6	0.26863592863082886
7	0.4464797079563141
8	0.40158629417419434
9	0.5283843874931335
10	0.6351504325866699
11	0.7228924036026001
12	0.6729230880737305
13	0.7940594553947449
14	0.6980738043785095
15	0.672650933265686
16	0.6772191524505615
17	0.815652072429657
18	0.7558759450912476
19	0.7324668765068054
20	0.6094092726707458
21	0.7783101201057434
22	0.6274773478507996
23	0.6071544885635376
24	0.446633905172348
25	0.6540654301643372
26	0.697536051273346
27	0.4616677463054657
28	0.32656630873680115
29	0.3578212261199951
30	0.26660943031311035
31	0.4685073792934418
32	0.4323788583278656
33	0.5616976022720337
34	0.5951427817344666
35	0.7761093378067017
36	0.6476830244064331
37	0.7720119953155518
38	0.7951693534851074
39	0.8646206259727478
40	0.7616750001907349
41	0.7528825402259827
42	0.8368389010429382
43	0.7376085519790649
44	0.716488242149353
45	0.8658853769302368
46	0.7790091037750244
47	0.6686091423034668
48	0.677729070186615
49	0.7351524233818054
50	0.6567422747612
51	0.7371158003807068
52	0.8121145367622375
53	0.7887670397758484
54	0.719460129737854
55	0.8548938632011414
56	0.7387298345565796
57	0.8889113664627075
58	0.7686078548431396
59	0.8704087138175964
60	0.8958112597465515
61	0.8878870010375977
62	0.7666260600090027
63	0.7721633911132812
64	0.7393534779548645
65	0.7739924788475037
66	0.7139065861701965
67	0.8163992762565613
68	0.790837287902832
69	0.6632658839225769
70	0.7890777587890625
71	0.8031525611877441
72	0.6469637155532837
73	0.7273083925247192
74	0.7833627462387085
75	0.7722102999687195
76	0.5754334330558777
77	0.7382236123085022
78	0.5478672385215759
79	0.7320874929428101
80	0.7668777704238892
81	0.6076092720031738
82	0.5655391812324524
83	0.7883952260017395
84	0.7177594900131226
85	0.7343716025352478
86	0.4056176245212555
87	0.2580035328865051
88	0.1618143618106842
89	0.15582044422626495
90	0.0829092413187027
91	0.19073008000850677
92	0.3474150598049164
93	0.5160430073738098
94	0.41254106163978577
95	0.7428577542304993
96	0.7391843199729919
97	0.8363523483276367
98	0.8060792088508606
99	0.8204434514045715
100	0.8138298988342285
101	0.7452147603034973
102	0.9097450375556946
103	0.3907890319824219
104	0.7693800330162048
105	0.546355664730072
106	0.6697129607200623
107	0.4141733646392822
108	0.533559262752533
109	0.6056097149848938
110	0.5143762230873108
111	0.45298147201538086
112	0.2605836093425751
113	0.1671697348356247
114	0.027638573199510574
115	0.021510161459445953
116	0.00894108321517706
117	0.009671379812061787
118	0.004270902369171381
119	0.004757036920636892
120	0.006818676833063364
121	0.006700577680021524
122	0.006524594034999609
123	0.007855630479753017
124	0.008170372806489468
125	0.008097071200609207
126	0.007048942148685455
127	0.006121204234659672
128	0.005689519923180342
129	0.006116195116192102
130	0.005940583534538746
131	0.00583104370161891
132	0.006252516992390156
133	0.0050977072678506374
134	0.00501851225271821
135	0.0044762021861970425
136	0.0052637807093560696
137	0.005537832621484995
138	0.005221956875175238
139	0.004146801773458719
140	0.004075551871210337
141	0.004357021301984787
142	0.003556661307811737
143	0.004115337040275335
144	0.004504897631704807
145	0.0037544630467891693
146	0.0031208707951009274
147	0.002820253139361739
148	0.003138178726658225
149	0.0033321229275316
150	0.0037957632448524237
151	0.0034893571864813566
152	0.0031416353303939104
153	0.003316696500405669
154	0.0031547793187201023
155	0.0038162206765264273
156	0.004267250653356314
157	0.003618628950789571
158	0.0031061768531799316
159	0.004311129450798035
160	0.0043431841768324375
161	0.004266088362783194
162	0.0035895989276468754
163	0.004018265288323164
164	0.005163938272744417
165	0.0038101058453321457
166	0.003962270449846983
167	0.0044415779411792755
168	0.005357516463845968
169	0.005105560179799795
170	0.0044304742477834225
171	0.005440281704068184
172	0.004165858030319214
173	0.003838588250800967
174	0.0048523955047130585
175	0.00423165550455451
176	0.007008388172835112
177	0.004938253667205572
178	0.006436496507376432
179	0.006714911665767431
180	0.008666395209729671
181	0.007021309342235327
182	0.005156802479177713
183	0.007264482323080301
184	0.007474516984075308
185	0.007317562587559223
186	0.006316066719591618
187	0.006438347976654768
188	0.008129650726914406
189	0.007009753491729498
190	0.006178959738463163
191	0.00755851436406374
192	0.00751130748540163
193	0.009113042615354061
194	0.008228796534240246
195	0.009985980577766895
196	0.008742147125303745
197	0.007543011102825403
198	0.008692286908626556
199	0.007453744765371084
200	0.008754081092774868
201	0.006681032478809357
202	0.008949256502091885
203	0.010920090600848198
204	0.00885002501308918
205	0.009730630554258823
206	0.008758480660617352
207	0.00724606541916728
208	0.008178375661373138
209	0.007015824317932129
210	0.006392918527126312
211	0.007999631576240063
212	0.005444656126201153
213	0.008044800721108913
214	0.008366486988961697
215	0.010183176957070827
216	0.009369892068207264
217	0.0067939902655780315
218	0.0054412647150456905
219	0.006451621651649475
220	0.0055865454487502575
221	0.006450048182159662
222	0.006487562786787748
223	0.007567265536636114
224	0.005392944905906916
225	0.0071982815861701965
226	0.006579279433935881
227	0.006944510620087385
228	0.00760052353143692
229	0.007229802198708057
230	0.008147867396473885
231	0.008477882482111454
232	0.009351879358291626
233	0.008823839947581291
234	0.006670359522104263
235	0.00665143271908164
236	0.0076142954640090466
237	0.008473279885947704
238	0.008733863942325115
239	0.007107225712388754
240	0.006598766427487135
241	0.006750581320375204
242	0.005775907542556524
243	0.009054595604538918
244	0.007856075651943684
245	0.005919654853641987
246	0.0053554014302790165
247	0.005942882038652897
248	0.007139741908758879
249	0.005339006427675486
250	0.004735199268907309
251	0.004611440934240818
252	0.0040077208541333675
253	0.0050020175985991955
254	0.006234553176909685
255	0.005361066199839115
256	0.0043505351059138775
257	0.0046088118106126785
258	0.004769203718751669
259	0.005489184521138668
260	0.0061378017999231815
261	0.007941441610455513
262	0.008108386769890785
263	0.010431304574012756
264	0.0067049055360257626
265	0.009233188815414906
266	0.007216069847345352
267	0.006082920823246241
268	0.006102680694311857
269	0.008426777087152004
270	0.006262699607759714
271	0.005880444776266813
272	0.004424236714839935
273	0.004072298761457205
274	0.003320099553093314
275	0.003539515659213066
276	0.003391916397958994
277	0.003089861711487174
278	0.004590820521116257
279	0.003540522651746869
280	0.0037760064005851746
281	0.003390476107597351
282	0.003723911941051483
283	0.003973246086388826
284	0.004364182706922293
285	0.004960226360708475
286	0.005304557271301746
287	0.00959960836917162
288	0.006956133525818586
289	0.010944130830466747
290	0.013456861488521099
291	0.014066226780414581
292	0.01086426805704832
293	0.012466534040868282
294	0.008280356414616108
295	0.010799969546496868
296	0.01076075341552496
297	0.007594277150928974
298	0.006882071029394865
299	0.007138814311474562
300	0.005243898835033178
301	0.00603510532528162
302	0.004869592841714621
303	0.0059851608239114285
304	0.006315188016742468
305	0.006169390864670277
306	0.0064095379784703255
307	0.005962793715298176
308	0.006049407180398703
309	0.007801172323524952
310	0.006333287339657545
311	0.00882872473448515
312	0.009295395575463772
313	0.011254035867750645
314	0.011273284442722797
315	0.011450610123574734
316	0.008267383091151714
317	0.010656550526618958
318	0.01472491305321455
319	0.014384550042450428
320	0.012346865609288216
321	0.014088290743529797
322	0.03844810277223587
323	0.032586388289928436
324	0.0313238687813282
325	0.09682872146368027
326	0.10127139091491699
327	0.1699681580066681
328	0.18149836361408234
329	0.24607601761817932
330	0.38430723547935486
331	0.5178660750389099
332	0.17989802360534668
333	0.3177262544631958
334	0.4007408320903778
335	0.3052923381328583
336	0.5011232495307922
337	0.8275133967399597
338	0.3487034738063812
339	0.34353122115135193
340	0.23431992530822754
341	0.2921189069747925
342	0.1304357498884201
343	0.19705940783023834
344	0.09554336965084076
345	0.09132419526576996
346	0.1397130936384201
347	0.23831935226917267
348	0.3172782063484192
349	0.25610825419425964
350	0.22918076813220978
351	0.3962852656841278
352	0.4468860626220703
353	0.5929073691368103
354	0.5640670657157898
355	0.7687501907348633
356	0.6047086119651794
357	0.7331330180168152
358	0.7448775172233582
359	0.7015120983123779
360	0.6586153507232666
361	0.6480148434638977
362	0.5517536997795105
363	0.734250545501709
364	0.6855311393737793
365	0.6754240989685059
366	0.721303403377533
367	0.8048331141471863
368	0.6052185893058777
369	0.7517245411872864
370	0.8025184869766235
371	0.7810972332954407
372	0.7996076941490173
373	0.7679302096366882
374	0.5845697522163391
375	0.8249797821044922
376	0.7269653081893921
377	0.7223480939865112
378	0.7634900212287903
379	0.8382577896118164
380	0.5535916686058044
381	0.7689950466156006
382	0.5911924242973328
383	0.5660743713378906
384	0.512261688709259
385	0.6779730916023254
386	0.6307868361473083
387	0.7322890758514404
388	0.5546063780784607
389	0.6261374354362488
390	0.7512015700340271
391	0.7808987498283386
392	0.5706509947776794
393	0.6942812204360962
394	0.5765718817710876
395	0.6926385760307312
396	0.5376604795455933
397	0.7006841897964478
398	0.530418336391449
399	0.7102885246276855
400	0.6001487970352173
401	0.6898897290229797
402	0.5575727820396423
403	0.5957276821136475
404	0.6944509148597717
405	0.6917849183082581
406	0.5822548270225525
407	0.8515632748603821
408	0.631558895111084
409	0.6431423425674438
410	0.7409455180168152
411	0.6947208642959595
412	0.6472510695457458
413	0.6324383616447449
414	0.5731980800628662
415	0.5325717329978943
416	0.6224284768104553
417	0.41231346130371094
418	0.6070247888565063
419	0.591068685054779
420	0.6939288377761841
421	0.7391953468322754
422	0.5193697810173035
423	0.7181198000907898
424	0.727281391620636
425	0.6780363917350769
426	0.6136640310287476
427	0.4930739104747772
428	0.5948468446731567
429	0.713204562664032
430	0.7971956133842468
431	0.7211925387382507
432	0.6041468977928162
433	0.6303918361663818
434	0.6666054725646973
435	0.8211466073989868
436	0.7465093731880188
437	0.06178417429327965
438	0.03254404664039612
439	0.05743352323770523
440	0.2250550240278244
441	0.2600869834423065
442	0.47902265191078186
443	0.26932787895202637
444	0.23445899784564972
445	0.5606128573417664
446	0.5346385836601257
447	0.3058830499649048
448	0.2120913714170456
449	0.1242978572845459
450	0.0374833308160305
451	0.036359526216983795
452	0.16928617656230927
453	0.42575129866600037
454	0.09265973418951035
455	0.03448120504617691
456	0.010243470780551434
457	0.014995771460235119
458	0.008225411176681519
459	0.011920842342078686
460	0.014964415691792965
461	0.011508367024362087
462	0.012710005044937134
463	0.015723342075943947
464	0.01599274016916752
465	0.027461035177111626
466	0.020829567685723305
467	0.01735859550535679
468	0.010114231146872044
469	0.010285669937729836
470	0.013399344868957996
471	0.010276883840560913
472	0.00929931364953518
473	0.005835841875523329
474	0.008987042121589184
475	0.012126735411584377
476	0.012708648107945919
477	0.011383089236915112
478	0.01158683281391859
479	0.008612175472080708
480	0.008179758675396442
481	0.00893701147288084
482	0.011100531555712223
483	0.00868842750787735
484	0.012772384099662304
485	0.010173509828746319
486	0.010716377757489681
487	0.011774620041251183
488	0.013879050500690937
489	0.014691896736621857
490	0.015696028247475624
491	0.009127812460064888
492	0.01662013866007328
493	0.015243008732795715
494	0.017880793660879135
495	0.024377545341849327
496	0.013342279009521008
497	0.011587484739720821
498	0.011797691695392132
499	0.0061726258136332035
500	0.007788862567394972
501	0.014500106684863567
502	0.01461531687527895
503	0.015614700503647327
504	0.010220336727797985
505	0.010636861436069012
506	0.007967299781739712
507	0.010662193410098553
508	0.07971065491437912
509	0.0361999087035656
510	0.05924832448363304
511	0.013711690902709961
512	0.00987281370908022
513	0.01061128731817007
514	0.009566571563482285
515	0.00797126442193985
516	0.010933076031506062
517	0.01160053163766861
518	0.008240601979196072
519	0.008055436424911022
520	0.006263557821512222
521	0.0056875706650316715
522	0.00664362171664834
523	0.004721060395240784
524	0.006828594952821732
525	0.005873951595276594
526	0.004448025021702051
527	0.006182375829666853
528	0.010020289570093155
529	0.014691779389977455
530	0.0079806512221694
531	0.021699389442801476
532	0.046823032200336456
533	0.01696324348449707
534	0.06159963086247444
535	0.34517738223075867
536	0.44250455498695374
537	0.5671564340591431
538	0.6566492915153503
539	0.5781828761100769
540	0.6988828182220459
541	0.8022180795669556
542	0.7458305358886719
543	0.7799158692359924
544	0.7506734728813171
545	0.7850694060325623
546	0.8612241148948669
547	0.9749252200126648
548	0.9555412530899048
549	0.9454526901245117
550	0.9570867419242859
551	0.9751087427139282
552	0.9442510604858398
553	0.9625715613365173
554	0.9247502684593201
555	0.9482540488243103
556	0.9509136080741882
557	0.9072025418281555
558	0.8144504427909851
559	0.8812029957771301
560	0.7668452858924866
561	0.8337947130203247
562	0.7465294003486633
563	0.9352089166641235
564	0.7929571866989136
565	0.8586434721946716
566	0.8354889750480652
567	0.8538772463798523
568	0.7265682816505432
569	0.47555285692214966
570	0.4344162940979004
571	0.563349187374115
572	0.3985987901687622
573	0.4887014329433441
574	0.4916258752346039
575	0.41986891627311707
576	0.4346841871738434
577	0.4858708083629608
578	0.34148919582366943
579	0.38237616419792175
580	0.518639326095581
581	0.6473461985588074
582	0.527631938457489
583	0.6086513996124268
584	0.32266780734062195
585	0.6219537854194641
586	0.5505661368370056
587	0.4794798791408539
588	0.5613855123519897
589	0.7361121773719788
590	0.4800252914428711
591	0.4701295793056488
592	0.4935988485813141
593	0.5625142455101013
594	0.577263355255127
595	0.6792317628860474
596	0.547105610370636
597	0.6803156733512878
598	0.7475301027297974
599	0.7506389021873474
600	0.634752094745636
601	0.8369390368461609
602	0.5733203291893005
603	0.8338404893875122
604	0.5908714532852173
605	0.6723169684410095
606	0.5228944420814514
607	0.6399176120758057
608	0.4540112614631653
609	0.6117059588432312
610	0.5564348101615906
611	0.6530997157096863
612	0.6019684076309204
613	0.6802130937576294
614	0.7186885476112366
615	0.8831052780151367
616	0.774526059627533
617	0.91398686170578
618	0.888218343257904
619	0.6061577796936035
620	0.054633643478155136
621	0.01585325039923191
622	0.012564457952976227
623	0.010138215497136116
624	0.01538100279867649
625	0.01611996628344059
626	0.01331366878002882
627	0.013762550428509712
628	0.015622093342244625
629	0.016781175509095192
630	0.013474206440150738
631	0.010728688910603523
632	0.013676789589226246
633	0.010762705467641354
634	0.016798747703433037
635	0.012596490792930126
636	0.008299878798425198
637	0.012741617858409882
638	0.0209711492061615
639	0.015296694822609425
640	0.012344147078692913
641	0.012091140262782574
642	0.020017031580209732
643	0.02338086999952793
644	0.023396112024784088
645	0.013247489929199219
646	0.012892017140984535
647	0.017464032396674156
648	0.0160369910299778
649	0.011884143576025963
650	0.013120368123054504
651	0.020955218002200127
652	0.014500078745186329
653	0.01257947739213705
654	0.01154770702123642
655	0.009275591932237148
656	0.010809697210788727
657	0.012926829047501087
658	0.01160334050655365
659	0.007911721244454384
660	0.012498301453888416
661	0.010870582424104214
662	0.006439705844968557
663	0.0071672978810966015
664	0.007902921177446842
665	0.009027505293488503
666	0.008137981407344341
667	0.0073633948341012
668	0.011245421133935452
669	0.009869769215583801
670	0.00886307843029499
671	0.010139449499547482
672	0.007707805838435888
673	0.008335369639098644
674	0.007609066553413868
675	0.008617856539785862
676	0.009250396862626076
677	0.009519782848656178
678	0.012254397384822369
679	0.009595816023647785
680	0.01051353570073843
681	0.008869891054928303
682	0.0072837816551327705
683	0.007940955460071564
684	0.00886373408138752
685	0.009419179521501064
686	0.009768788702785969
687	0.009892206639051437
688	0.008840433321893215
689	0.009923460893332958
690	0.007224732078611851
691	0.006519390735775232
692	0.006293770857155323
693	0.009328273124992847
694	0.006665189750492573
695	0.006136026699095964
696	0.005926513113081455
697	0.006498649716377258
698	0.00865186657756567
699	0.005638434085994959
700	0.005764168221503496
701	0.005415990948677063
702	0.008385064080357552
703	0.008257342502474785
704	0.014536027796566486
705	0.011263268068432808
706	0.00609922781586647
707	0.00666083162650466
708	0.00708759156987071
709	0.005396002437919378
710	0.006430287845432758
711	0.007630564272403717
712	0.005030863452702761
713	0.00450718542560935
714	0.003174139652401209
715	0.0036414123605936766
716	0.0034321651328355074
717	0.004966100212186575
718	0.004964785184711218
719	0.004624370019882917
720	0.004726868122816086
721	0.004083904903382063
722	0.0046240463852882385
723	0.004267070442438126
724	0.004443407990038395
725	0.004909890238195658
726	0.005207857117056847
727	0.006243546959012747
728	0.006014808546751738
729	0.006737501826137304
730	0.006552860140800476
731	0.00509273586794734
732	0.0041466872207820415
733	0.004846450872719288
734	0.004024970810860395
735	0.004125932231545448
736	0.0036735583562403917
737	0.004372396506369114
738	0.003996622283011675
739	0.003231126582249999
740	0.004274637438356876
741	0.003258966375142336
742	0.003453000681474805
743	0.004089298192411661
744	0.004986411426216364
745	0.004150184337049723
746	0.004209582693874836
747	0.004767775069922209
748	0.004544562194496393
749	0.0051908548921346664
750	0.005547251086682081
751	0.005240777041763067
752	0.004297242965549231
753	0.006256971508264542
754	0.00482110446318984
755	0.005651331041008234
756	0.0052923159673810005
757	0.005413142032921314
758	0.0066753411665558815
759	0.007418969180434942
760	0.005766746588051319
761	0.006316588260233402
762	0.006583903916180134
763	0.007022355683147907
764	0.007398624904453754
765	0.007843035273253918
766	0.008792540989816189
767	0.0068897041492164135
768	0.0059703621082007885
769	0.007800715509802103
770	0.0072303577326238155
771	0.006968418601900339
772	0.007525317370891571
773	0.00795749295502901
774	0.007818987593054771
775	0.0065837143920362
776	0.007974154315888882
777	0.008547879755496979
778	0.007663239724934101
779	0.00771080469712615
780	0.007643104996532202
781	0.007414934225380421
782	0.006515055894851685
783	0.008171138353645802
784	0.00734251132234931
785	0.006558398250490427
786	0.0078253373503685
787	0.0061964914202690125
788	0.004171761684119701
789	0.005722432862967253
790	0.005089171230792999
791	0.00409454433247447
792	0.0037544139195233583
793	0.003476106096059084
794	0.004565751645714045
795	0.004864833317697048
796	0.0038523119874298573
797	0.006021433509886265
798	0.00619865395128727
799	0.005524379666894674
800	0.004485900979489088
801	0.0044168210588395596
802	0.0042665982618927956
803	0.00350002059713006
804	0.004546838346868753
805	0.004967712797224522
806	0.004961061757057905
807	0.004578109364956617
808	0.004910703748464584
809	0.007098622620105743
810	0.005482090171426535
811	0.006989918649196625
812	0.004360731225460768
813	0.00477472273632884
814	0.005004611797630787
815	0.005462910979986191
816	0.004766583908349276
817	0.0038259916473180056
818	0.003630188526585698
819	0.005573440808802843
820	0.0039149741642177105
821	0.002806029049679637
822	0.0035352357663214207
823	0.0027735771145671606
824	0.0037289948668330908
825	0.003988658543676138
826	0.004453636240214109
827	0.005515657365322113
828	0.004998684860765934
829	0.004892594646662474
830	0.004530897829681635
831	0.0059493123553693295
832	0.004670712165534496
833	0.0074567049741744995
834	0.004632081836462021
835	0.0062085469253361225
836	0.0048640454187989235
837	0.006951804738491774
838	0.004874273668974638
839	0.0057218605652451515
840	0.0062531172297894955
841	0.0069658481515944
842	0.006572640035301447
843	0.007158532738685608
844	0.006340945605188608
845	0.008973876014351845
846	0.009045765735208988
847	0.012163589708507061
848	0.011181293986737728
849	0.010473300702869892
850	0.014379233121871948
851	0.015634693205356598
852	0.017711250111460686
853	0.03071204200387001
854	0.09461633116006851
855	0.1069258451461792
856	0.07832547277212143
857	0.2924748361110687
858	0.24807094037532806
859	0.3838023543357849
860	0.5393938422203064
861	0.5102576613426208
862	0.3080533444881439
863	0.4027613699436188
864	0.2587744891643524
865	0.18018704652786255
866	0.7614016532897949
867	0.43606358766555786
868	0.218571737408638
869	0.15914499759674072
870	0.19911721348762512
871	0.0754668340086937
872	0.031968411058187485
873	0.03651925176382065
874	0.1222151517868042
875	0.07841745764017105
876	0.0883234292268753
877	0.03603571280837059
878	0.06176909804344177
879	0.14209210872650146
880	0.3915424048900604
881	0.43942752480506897
882	0.32887378334999084
883	0.3628292977809906
884	0.3791470229625702
885	0.49282437562942505
886	0.327015221118927
887	0.48018893599510193
888	0.5776717066764832
889	0.6398918628692627
890	0.5605220198631287
891	0.5244104266166687
892	0.5500153303146362
893	0.6035176515579224
894	0.6144950985908508
895	0.6989599466323853
896	0.6506299376487732
897	0.7115476131439209
898	0.6965843439102173
899	0.7403436899185181
900	0.6569361686706543
901	0.5095254778862
902	0.7265741229057312
903	0.8356925845146179
904	0.8341549038887024
905	0.7002918124198914
906	0.7407132983207703
907	0.7601897120475769
908	0.8524417281150818
909	0.8778320550918579
910	0.892065703868866
911	0.8342605829238892
912	0.8056398630142212
913	0.9002955555915833
914	0.8565107583999634
915	0.8678838610649109
916	0.8970363736152649
917	0.853144645690918
918	0.8783640265464783
919	0.7847424149513245
920	0.9265212416648865
921	0.9510464072227478
922	0.8228711485862732
923	0.27061793208122253
924	0.10907359421253204
925	0.013157044537365437
926	0.02322963997721672
927	0.010238884948194027
928	0.011147970333695412
929	0.01498121302574873
930	0.015212887898087502
931	0.00896470993757248
932	0.009738392196595669
933	0.010294163599610329
934	0.008261536248028278
935	0.009429498575627804
936	0.010884595103561878
937	0.015522345900535583
938	0.016907949000597
939	0.012710997834801674
940	0.012611416168510914
941	0.013352046720683575
942	0.012871882878243923
943	0.0140554029494524
944	0.012338283471763134
945	0.013507599011063576
946	0.016496701166033745
947	0.02162797562777996
948	0.02022467367351055
949	0.02756204642355442
950	0.018775269389152527
951	0.019265513867139816
952	0.01835603453218937
953	0.020571986213326454
954	0.020752057433128357
955	0.023537246510386467
956	0.01731845550239086
957	0.018624475225806236
958	0.014071780256927013
959	0.016421368345618248
960	0.019785726442933083
961	0.017448535189032555
962	0.015777740627527237
963	0.012517138384282589
964	0.015663104131817818
965	0.015359356068074703
966	0.016585106030106544
967	0.013862569816410542
968	0.012419992126524448
969	0.009616615250706673
970	0.013417178764939308
971	0.013200195506215096
972	0.014680253341794014
973	0.01196921057999134
974	0.012354194186627865
975	0.012922455556690693
976	0.007886514998972416
977	0.007090117782354355
978	0.007187773939222097
979	0.009852069430053234
980	0.008057516068220139
981	0.00805449765175581
982	0.007642063777893782
983	0.006502425763756037
984	0.007785475347191095
985	0.009584658779203892
986	0.0054097347892820835
987	0.006114932242780924
988	0.006911108735948801
989	0.005245970096439123
990	0.006465510930866003
991	0.005635398905724287
992	0.004302320070564747
993	0.006148491986095905
994	0.005563589744269848
995	0.004955554846674204
996	0.004704855382442474
997	0.004989932756870985
998	0.0052430713549256325
999	0.005559226032346487
1000	0.006854767445474863
1001	0.006777390372008085
1002	0.006788031198084354
1003	0.008640759624540806
1004	0.009539474733173847
1005	0.00877620279788971
1006	0.00705823814496398
1007	0.005895364563912153
1008	0.006164361257106066
1009	0.006282971706241369
1010	0.006806348916143179
1011	0.005597214214503765
1012	0.003840202232822776
1013	0.005054008681327105
1014	0.005635622423142195
1015	0.005494979675859213
1016	0.005994935519993305
1017	0.0052799321711063385
1018	0.006120092235505581
1019	0.0063703120686113834
1020	0.006453023757785559
1021	0.006226048339158297
1022	0.0054871137253940105
1023	0.00734570762142539
1024	0.006526072975248098
1025	0.006418812554329634
1026	0.005180758889764547
1027	0.004319607745856047
1028	0.00589794060215354
1029	0.00432315981015563
1030	0.0033086109906435013
1031	0.004616000689566135
1032	0.004528089892119169
1033	0.0043181320652365685
1034	0.004418584052473307
1035	0.0050030723214149475
1036	0.0034259743988513947
1037	0.0036524625029414892
1038	0.0027538039721548557
1039	0.0029137113597244024
1040	0.0038081493694335222
1041	0.004216515924781561
1042	0.0051070996560156345
1043	0.004489257466048002
1044	0.0035041009541600943
1045	0.005191249772906303
1046	0.003703313646838069
1047	0.005668319296091795
1048	0.0032392439898103476
1049	0.0033676677849143744
1050	0.004290308803319931
1051	0.005261671729385853
1052	0.005064946133643389
1053	0.004234342370182276
1054	0.004244809504598379
1055	0.005011372733861208
1056	0.004205241799354553
1057	0.0049688252620399
1058	0.008137044496834278
1059	0.014709869399666786
1060	0.01600368320941925
1061	0.02932390570640564
1062	0.017497068271040916
1063	0.02495000883936882
1064	0.0648241862654686
1065	0.05589946731925011
1066	0.05804833397269249
1067	0.08960113674402237
1068	0.09857655316591263
1069	0.11758758872747421
1070	0.5839872360229492
1071	0.4954586625099182
1072	0.5721363425254822
1073	0.47555017471313477
1074	0.6118289828300476
1075	0.39324021339416504
1076	0.5327135324478149
1077	0.2564404606819153
1078	0.34793803095817566
1079	0.3768419623374939
1080	0.44814902544021606
1081	0.600764811038971
1082	0.464579313993454
1083	0.5650887489318848
1084	0.4536345601081848
1085	0.43777361512184143
1086	0.634419322013855
1087	0.8439504504203796
1088	0.60769122838974
1089	0.8366876840591431
1090	0.8502190709114075
1091	0.8453168869018555
1092	0.8464308977127075
1093	0.8836585879325867
1094	0.8916906714439392
1095	0.942706286907196
1096	0.8890399932861328
1097	0.9384583830833435
1098	0.9045726656913757
1099	0.9359304308891296
1100	0.9705444574356079
1101	0.9437733888626099
1102	0.8531700372695923
1103	0.803500771522522
1104	0.8336845636367798
1105	0.5863149762153625
1106	0.5732974410057068
1107	0.276437371969223
1108	0.04329044744372368
1109	0.013941118493676186
1110	0.013562074862420559
1111	0.012268087826669216
1112	0.016687652096152306
1113	0.2759277820587158
1114	0.9276590347290039
1115	0.9512274861335754
1116	0.9671616554260254
1117	0.979491651058197
1118	0.9801104664802551
1119	0.9928755164146423
1120	0.9897019267082214
1121	0.9786292314529419
1122	0.9703254699707031
1123	0.9694883227348328
1124	0.965162456035614
1125	0.9356050491333008
1126	0.9024450182914734
1127	0.9605682492256165
1128	0.9511890411376953
1129	0.9583973288536072
1130	0.9189077615737915
1131	0.9557857513427734
1132	0.8867945075035095
1133	0.9682146310806274
1134	0.9589861035346985
1135	0.9203891158103943
1136	0.947880208492279
1137	0.9696273803710938
1138	0.9358583688735962
1139	0.9700397849082947
1140	0.9478316307067871
1141	0.9558424949645996
1142	0.9343889355659485
1143	0.9582790732383728
1144	0.9305530786514282
1145	0.9212061166763306
1146	0.9308117032051086
1147	0.9384307265281677
1148	0.9518065452575684
1149	0.9780980348587036
1150	0.9554429054260254
1151	0.9362486004829407
1152	0.9607314467430115
1153	0.9585138559341431
1154	0.9427300691604614
1155	0.9621326327323914
1156	0.9427175521850586
1157	0.9400009512901306
1158	0.9255384802818298
1159	0.9437101483345032
1160	0.749193012714386
1161	0.7653387188911438
1162	0.5828732848167419
1163	0.6870846748352051
1164	0.5118603110313416
1165	0.12425875663757324
1166	0.34402212500572205
1167	0.21966461837291718
1168	0.010089913383126259
1169	0.01117014605551958
1170	0.011545470915734768
1171	0.015442216768860817
1172	0.012236684560775757
1173	0.01045950036495924
1174	0.008790104649960995
1175	0.017251938581466675
1176	0.01888970099389553
1177	0.015745801851153374
1178	0.01670530065894127
1179	0.011538992635905743
1180	0.011604971252381802
1181	0.01248192973434925
1182	0.011519013904035091
1183	0.016166921705007553
1184	0.015490072779357433
1185	0.014391067437827587
1186	0.017988452687859535
1187	0.01291783805936575
1188	0.012923026457428932
1189	0.01177387684583664
1190	0.013073514215648174
1191	0.014341309666633606
