frame	prob	informative
0	0.004249177407473326	False
1	0.00300803454592824	False
2	0.0012774898204952478	False
3	0.0020348720718175173	False
4	0.0030517405830323696	False
5	0.0037368261255323887	False
6	0.0054995594546198845	False
7	0.006676006596535444	False
8	0.012189090251922607	False
9	0.003487610025331378	False
10	0.002647570800036192	False
11	0.004392438568174839	False
12	0.007045434322208166	False
13	0.004412033595144749	False
14	0.0038959921803325415	False
15	0.006463403347879648	False
16	0.009298131801187992	False
17	0.0052299401722848415	False
18	0.002958238823339343	False
19	0.0034589599817991257	False
20	0.0016366078052669764	False
21	0.0017013136530295014	False
22	0.001319064642302692	False
23	0.001574828871525824	False
24	0.0035206798929721117	False
25	0.005086300428956747	False
26	0.004481521435081959	False
27	0.001983151538297534	False
28	0.0041129570454359055	False
29	0.004298158455640078	False
30	0.009748316369950771	False
31	0.009365784004330635	False
32	0.011816189624369144	False
33	0.00845437590032816	False
34	0.004509413614869118	False
35	0.0036634430289268494	False
36	0.004796042572706938	False
37	0.004492765758186579	False
38	0.0055476888082921505	False
39	0.00608230521902442	False
40	0.002078163670375943	False
41	0.003501635044813156	False
42	0.003012046916410327	False
43	0.0020158353727310896	False
44	0.004578405525535345	False
45	0.0051727271638810635	False
46	0.003484749933704734	False
47	0.0029711336828768253	False
48	0.0073137409053742886	False
49	0.003787316381931305	False
50	0.004668107256293297	False
51	0.00494918879121542	False
52	0.0042928471229970455	False
53	0.004317550919950008	False
54	0.019161386415362358	False
55	0.0054893046617507935	False
56	0.0025748542975634336	False
57	0.006732238922268152	False
58	0.004597795195877552	False
59	0.0038293630350381136	False
60	0.010943776927888393	False
61	0.004287331830710173	False
62	0.004053890239447355	False
63	0.005755924619734287	False
64	0.006859414279460907	False
65	0.00811808742582798	False
66	0.0038436881732195616	False
67	0.004447215236723423	False
68	0.009153766557574272	False
69	0.0040219733491539955	False
70	0.0111421849578619	False
71	0.010322635993361473	False
72	0.0076268622651696205	False
73	0.006685046944767237	False
74	0.007237538229674101	False
75	0.0068299295380711555	False
76	0.005372685380280018	False
77	0.005409400910139084	False
78	0.005403383169323206	False
79	0.009415453299880028	False
80	0.006893746554851532	False
81	0.015867015346884727	False
82	0.012938558124005795	False
83	0.01600189320743084	False
84	0.020799940451979637	False
85	0.016155678778886795	False
86	0.016716232523322105	False
87	0.01617206260561943	False
88	0.018099790439009666	False
89	0.01337213534861803	False
90	0.009980760514736176	False
91	0.010591240599751472	False
92	0.00913320854306221	False
93	0.008782307617366314	False
94	0.007385336793959141	False
95	0.008204150013625622	False
96	0.013259186409413815	False
97	0.011134907603263855	False
98	0.012339099310338497	False
99	0.03142760694026947	False
100	0.03394928202033043	False
101	0.030963335186243057	False
102	0.03148159012198448	False
103	0.11560757458209991	False
104	0.1529555320739746	False
105	0.04724332317709923	False
106	0.29145050048828125	False
107	0.1258944272994995	False
108	0.6484662294387817	True
109	0.8853635191917419	True
110	0.8490179181098938	True
111	0.7499407529830933	True
112	0.957075297832489	True
113	0.5888742804527283	True
114	0.13194940984249115	False
115	0.011607424356043339	False
116	0.01276384573429823	False
117	0.020533163100481033	False
118	0.009233973920345306	False
119	0.01419836562126875	False
120	0.008786661550402641	False
121	0.016714081168174744	False
122	0.006178623531013727	False
123	0.010698645375669003	False
124	0.07243011891841888	False
125	0.0561712384223938	False
126	0.025621939450502396	False
127	0.03562251105904579	False
128	0.4083225727081299	False
129	0.4955612123012543	False
130	0.13881801068782806	False
131	0.06540776789188385	False
132	0.013972547836601734	False
133	0.03248412162065506	False
134	0.657355546951294	True
135	0.9783937335014343	True
136	0.993977963924408	True
137	0.9183792471885681	True
138	0.9546608924865723	True
139	0.8502232432365417	True
140	0.961844265460968	True
141	0.9096485376358032	True
142	0.9885870814323425	True
143	0.9221933484077454	True
144	0.9938177466392517	True
145	0.9183555841445923	True
146	0.9653544425964355	True
147	0.9822878241539001	True
148	0.9373968243598938	True
149	0.9951905608177185	True
150	0.8934303522109985	True
151	0.9626671671867371	True
152	0.9473747611045837	True
153	0.9411876797676086	True
154	0.9856732487678528	True
155	0.9497478604316711	True
156	0.9819907546043396	True
157	0.9798397421836853	True
158	0.9362983703613281	True
159	0.9013956189155579	True
160	0.9465600848197937	True
161	0.01847446709871292	False
162	0.0111912926658988	False
163	0.015948070213198662	False
164	0.01440982986241579	False
165	0.012185610830783844	False
166	0.012718940153717995	False
167	0.012314562685787678	False
168	0.012074243277311325	False
169	0.6197361350059509	True
170	0.921741783618927	True
171	0.9942035675048828	True
172	0.978192150592804	True
173	0.9911969304084778	True
174	0.9460629820823669	True
175	0.9640079736709595	True
176	0.9467412829399109	True
177	0.9405161142349243	True
178	0.9675912857055664	True
179	0.986798882484436	True
180	0.7643700838088989	True
181	0.9858525395393372	True
182	0.9845978021621704	True
183	0.9652466177940369	True
184	0.9543766379356384	True
185	0.8905344009399414	True
186	0.9139650464057922	True
187	0.8363008499145508	True
188	0.8835622668266296	True
189	0.962174117565155	True
190	0.8485941886901855	True
191	0.7686551213264465	True
192	0.9746326804161072	True
193	0.9785979390144348	True
194	0.9597606658935547	True
195	0.9622079730033875	True
196	0.9153189659118652	True
197	0.8680574297904968	True
198	0.8735508322715759	True
199	0.9779912829399109	True
200	0.936915397644043	True
201	0.9806014895439148	True
202	0.9372441172599792	True
203	0.9762436151504517	True
204	0.8936659693717957	True
205	0.9756650924682617	True
206	0.9698234796524048	True
207	0.9828640222549438	True
208	0.9862362146377563	True
209	0.9844285249710083	True
210	0.26203083992004395	False
211	0.008853408508002758	False
212	0.020526176318526268	False
213	0.01629910245537758	False
214	0.019527923315763474	False
215	0.015818124637007713	False
216	0.022223221138119698	False
217	0.6154226660728455	True
218	0.26415833830833435	False
219	0.05135998874902725	False
220	0.010747998021543026	False
221	0.0022636880166828632	False
222	0.0021557521540671587	False
223	0.004464402794837952	False
224	0.0032384495716542006	False
225	0.002264559268951416	False
226	0.0014709727838635445	False
227	0.003964727744460106	False
228	0.0031129561830312014	False
229	0.0030270132701843977	False
230	0.0020746630616486073	False
231	0.0023876160848885775	False
232	0.002614379860460758	False
233	0.0035689130891114473	False
234	0.003452515695244074	False
235	0.006027705501765013	False
236	0.006446553859859705	False
