frame	prob	informative
0	0.9564439654350281	True
1	0.9722933769226074	True
2	0.9481210112571716	True
3	0.941811740398407	True
4	0.9697093367576599	True
5	0.9306129813194275	True
6	0.9469724893569946	True
7	0.9392771124839783	True
8	0.9646850824356079	True
9	0.9760616421699524	True
10	0.9726877212524414	True
11	0.9585119485855103	True
12	0.964739978313446	True
13	0.9678102731704712	True
14	0.9576923251152039	True
15	0.9386579394340515	True
16	0.9785951972007751	True
17	0.9131259918212891	True
18	0.9126735925674438	True
19	0.9830913543701172	True
20	0.9561198353767395	True
21	0.9546371698379517	True
22	0.8951098322868347	True
23	0.978099524974823	True
24	0.9689890146255493	True
25	0.9814097285270691	True
26	0.990015983581543	True
27	0.9878538250923157	True
28	0.9832491874694824	True
29	0.9807323813438416	True
30	0.9654144644737244	True
31	0.9807764291763306	True
32	0.9718494415283203	True
33	0.9871577620506287	True
34	0.980117917060852	True
35	0.9881981015205383	True
36	0.9865592122077942	True
37	0.9760762453079224	True
38	0.9880558848381042	True
39	0.9857080578804016	True
40	0.6805680394172668	True
41	0.9585485458374023	True
42	0.900857150554657	True
43	0.003317801747471094	False
44	0.01080198772251606	False
45	0.015161901712417603	False
46	0.010094137862324715	False
47	0.008948102593421936	False
48	0.0036545011680573225	False
49	0.002461822470650077	False
50	0.004585695918649435	False
51	0.002952710958197713	False
52	0.0028260895051062107	False
53	0.0037302167620509863	False
54	0.011915895156562328	False
55	0.00463414890691638	False
56	0.0036209069658070803	False
57	0.005891318898648024	False
58	0.011506539769470692	False
59	0.022679826244711876	False
60	0.3817146420478821	False
61	0.8590348362922668	True
62	0.859933078289032	True
63	0.905958354473114	True
64	0.9548055529594421	True
65	0.8196078538894653	True
66	0.8028648495674133	True
67	0.7209594249725342	True
68	0.3012003004550934	False
69	0.649647057056427	True
70	0.2630995810031891	False
71	0.16977673768997192	False
72	0.039298176765441895	False
73	0.04658777639269829	False
74	0.0076881586574018	False
75	0.009550216607749462	False
76	0.0045899744145572186	False
77	0.003845915663987398	False
78	0.0029587186872959137	False
79	0.003645879914984107	False
80	0.0037683576811105013	False
81	0.0029064349364489317	False
82	0.0022790771909058094	False
83	0.004089593421667814	False
84	0.004338178317993879	False
85	0.002994751324877143	False
86	0.006221077870577574	False
87	0.015083721838891506	False
88	0.06653045117855072	False
89	0.10219993442296982	False
90	0.20924340188503265	False
91	0.5015288591384888	True
92	0.25126901268959045	False
93	0.31724804639816284	False
94	0.35293594002723694	False
95	0.3165323734283447	False
96	0.05321115255355835	False
97	0.06967824697494507	False
98	0.04054705426096916	False
99	0.031565673649311066	False
100	0.06004597619175911	False
101	0.016161171719431877	False
102	0.017298012971878052	False
103	0.2994827926158905	False
104	0.8537313342094421	True
105	0.9330177307128906	True
106	0.9690966606140137	True
107	0.9778665900230408	True
108	0.9717245101928711	True
109	0.9465541243553162	True
110	0.9404029846191406	True
111	0.953913688659668	True
112	0.9642204642295837	True
113	0.9163393974304199	True
114	0.9327861666679382	True
115	0.8351874351501465	True
116	0.9103078842163086	True
117	0.9472260475158691	True
118	0.968365490436554	True
119	0.917558491230011	True
120	0.9617691040039062	True
121	0.9720008969306946	True
122	0.9410992860794067	True
123	0.9620522856712341	True
124	0.9670351147651672	True
125	0.9431424140930176	True
126	0.8841776251792908	True
127	0.9514113664627075	True
128	0.9391837120056152	True
129	0.9642948508262634	True
130	0.9732677340507507	True
131	0.9028534889221191	True
132	0.8948372006416321	True
133	0.9456135034561157	True
134	0.8927060961723328	True
135	0.8995991945266724	True
136	0.8918518424034119	True
137	0.778550922870636	True
138	0.8727859854698181	True
139	0.9633833169937134	True
140	0.9261194467544556	True
141	0.973114013671875	True
142	0.9863600730895996	True
143	0.9811044931411743	True
144	0.9536299109458923	True
145	0.9791351556777954	True
146	0.9783820509910583	True
147	0.9891687631607056	True
148	0.9921189546585083	True
149	0.9784843325614929	True
150	0.8144670724868774	True
151	0.6853979825973511	True
152	0.8171359896659851	True
153	0.6993009448051453	True
154	0.6048299074172974	True
155	0.14291608333587646	False
156	0.13438087701797485	False
157	0.0510079450905323	False
158	0.013653676025569439	False
159	0.003826528787612915	False
160	0.0018503413302823901	False
161	0.0017706722719594836	False
162	0.0017408550484105945	False
163	0.001583167235367	False
164	0.0016387979267165065	False
165	0.0021737380884587765	False
166	0.0015056537231430411	False
167	0.0015609393594786525	False
168	0.001221944228745997	False
169	0.0014840863877907395	False
170	0.0013989717699587345	False
171	0.001814677962101996	False
172	0.004290275741368532	False
173	0.005068266298621893	False
174	0.013407858088612556	False
175	0.02020380273461342	False
176	0.37458518147468567	False
177	0.925032913684845	True
178	0.9583198428153992	True
179	0.9586972594261169	True
180	0.9958090782165527	True
181	0.9983710646629333	True
182	0.9985440373420715	True
183	0.9991613626480103	True
184	0.9963216781616211	True
185	0.9951559901237488	True
186	0.9923030734062195	True
